num__Sex,num__Age,num__Settlement size,cat__Marital status_non-single (divorced / separated / married / widowed),cat__Marital status_single,cat__Education_graduate school,cat__Education_high school,cat__Education_other / unknown,cat__Education_university,cat__Occupation_management / self-employed / highly qualified employee / officer,cat__Occupation_skilled employee / official,cat__Occupation_unemployed / unskilled,Income
1.0695555359989433,-0.4620215614998028,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
1.0695555359989433,0.01708027953788563,1.6027824518314797,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,-1.4202252435751794,0.3625604442763623,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,0.6878228569906494,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
1.0695555359989433,1.4543858026509509,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
1.0695555359989433,-0.8453030343299535,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,-0.4620215614998028,0.3625604442763623,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
-0.9349678126494104,2.029308011896177,0.3625604442763623,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
1.0695555359989433,0.5920024887831117,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
-0.9349678126494104,0.6878228569906494,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
1.0695555359989433,-1.3244048753676418,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
-0.9349678126494104,-0.1745604568771897,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
1.0695555359989433,1.8376672754811014,-0.877661563278755,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
1.0695555359989433,-0.8453030343299535,-0.877661563278755,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
1.0695555359989433,0.30454138416049864,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
-0.9349678126494104,-0.3662011932922651,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
1.0695555359989433,0.9752839616132624,-0.877661563278755,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
1.0695555359989433,-0.8453030343299535,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
1.0695555359989433,-0.6536622979148781,0.3625604442763623,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,2.508409852933865,0.3625604442763623,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
-0.9349678126494104,-1.4202252435751794,1.6027824518314797,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,1.1669246980283376,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
-0.9349678126494104,-1.1327641389525664,0.3625604442763623,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,0.01708027953788563,1.6027824518314797,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
-0.9349678126494104,0.30454138416049864,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
1.0695555359989433,-1.2285845071601043,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
1.0695555359989433,0.6878228569906494,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
1.0695555359989433,1.1669246980283376,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
-0.9349678126494104,-0.9411234025374912,-0.877661563278755,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
1.0695555359989433,-0.3662011932922651,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,-1.2285845071601043,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,84653.0
1.0695555359989433,-0.7494826661224158,0.3625604442763623,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
1.0695555359989433,-0.5578419297073405,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,1.8376672754811014,1.6027824518314797,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
1.0695555359989433,-0.07874008866965204,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,0.6878228569906494,0.3625604442763623,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
-0.9349678126494104,1.358565434443413,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,-0.3662011932922651,-0.877661563278755,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
1.0695555359989433,-1.1327641389525664,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,-0.6536622979148781,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
1.0695555359989433,0.5920024887831117,-0.877661563278755,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
-0.9349678126494104,0.5920024887831117,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
1.0695555359989433,-0.3662011932922651,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
-0.9349678126494104,-0.1745604568771897,1.6027824518314797,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,1.1669246980283376,1.6027824518314797,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
1.0695555359989433,1.7418469072735638,0.3625604442763623,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.9349678126494104,0.1129006477454233,1.6027824518314797,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
1.0695555359989433,0.1129006477454233,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
1.0695555359989433,0.40036175236803634,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
1.0695555359989433,-0.5578419297073405,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
-0.9349678126494104,-0.2703808250847274,-0.877661563278755,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
1.0695555359989433,0.8794635934057247,1.6027824518314797,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91739.0
-0.9349678126494104,0.30454138416049864,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
1.0695555359989433,-1.4202252435751794,-0.877661563278755,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
-0.9349678126494104,-1.0369437707450289,1.6027824518314797,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
1.0695555359989433,0.1129006477454233,0.3625604442763623,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
1.0695555359989433,-0.4620215614998028,1.6027824518314797,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
-0.9349678126494104,-0.4620215614998028,1.6027824518314797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,0.7836432251981871,1.6027824518314797,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
1.0695555359989433,-0.8453030343299535,0.3625604442763623,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,-0.4620215614998028,0.3625604442763623,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,0.30454138416049864,0.3625604442763623,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,0.30454138416049864,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
-0.9349678126494104,-0.3662011932922651,0.3625604442763623,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
-0.9349678126494104,-0.1745604568771897,0.3625604442763623,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,-0.2703808250847274,0.3625604442763623,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
1.0695555359989433,-1.2285845071601043,0.3625604442763623,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,-0.5578419297073405,1.6027824518314797,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,-0.4620215614998028,1.6027824518314797,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
1.0695555359989433,-0.3662011932922651,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
1.0695555359989433,-1.0369437707450289,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
1.0695555359989433,-0.8453030343299535,-0.877661563278755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,0.6878228569906494,0.3625604442763623,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
-0.9349678126494104,0.20872101595296097,0.3625604442763623,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
-0.9349678126494104,-0.5578419297073405,1.6027824518314797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
1.0695555359989433,-0.4620215614998028,-0.877661563278755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
-0.9349678126494104,-0.9411234025374912,1.6027824518314797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,135043.0
,,,,,,,,,,,,103926.0
,,,,,,,,,,,,121428.0
,,,,,,,,,,,,101680.0
,,,,,,,,,,,,153286.0
,,,,,,,,,,,,130877.0
,,,,,,,,,,,,99119.0
,,,,,,,,,,,,111821.0
,,,,,,,,,,,,155012.0
,,,,,,,,,,,,104291.0
,,,,,,,,,,,,190803.0
,,,,,,,,,,,,112868.0
,,,,,,,,,,,,131133.0
,,,,,,,,,,,,159646.0
,,,,,,,,,,,,110137.0
,,,,,,,,,,,,119902.0
,,,,,,,,,,,,64105.0
,,,,,,,,,,,,89374.0
,,,,,,,,,,,,132991.0
,,,,,,,,,,,,90654.0
,,,,,,,,,,,,122359.0
,,,,,,,,,,,,111274.0
,,,,,,,,,,,,70400.0
,,,,,,,,,,,,128310.0
,,,,,,,,,,,,103326.0
,,,,,,,,,,,,152308.0
,,,,,,,,,,,,61907.0
,,,,,,,,,,,,120153.0
,,,,,,,,,,,,101159.0
,,,,,,,,,,,,157305.0
,,,,,,,,,,,,134946.0
,,,,,,,,,,,,115026.0
,,,,,,,,,,,,101589.0
,,,,,,,,,,,,124359.0
,,,,,,,,,,,,170184.0
,,,,,,,,,,,,99012.0
,,,,,,,,,,,,121751.0
,,,,,,,,,,,,138387.0
,,,,,,,,,,,,169020.0
,,,,,,,,,,,,95071.0
,,,,,,,,,,,,64952.0
,,,,,,,,,,,,90709.0
,,,,,,,,,,,,152302.0
,,,,,,,,,,,,128052.0
,,,,,,,,,,,,76057.0
,,,,,,,,,,,,157473.0
,,,,,,,,,,,,180617.0
,,,,,,,,,,,,176057.0
,,,,,,,,,,,,112470.0
,,,,,,,,,,,,104773.0
,,,,,,,,,,,,102463.0
,,,,,,,,,,,,68250.0
,,,,,,,,,,,,103470.0
,,,,,,,,,,,,131542.0
,,,,,,,,,,,,77887.0
,,,,,,,,,,,,194084.0
,,,,,,,,,,,,81136.0
,,,,,,,,,,,,137467.0
,,,,,,,,,,,,88669.0
,,,,,,,,,,,,117221.0
,,,,,,,,,,,,65707.0
,,,,,,,,,,,,87670.0
,,,,,,,,,,,,150372.0
,,,,,,,,,,,,69375.0
,,,,,,,,,,,,168637.0
,,,,,,,,,,,,144701.0
,,,,,,,,,,,,109890.0
,,,,,,,,,,,,88849.0
,,,,,,,,,,,,100644.0
,,,,,,,,,,,,113212.0
,,,,,,,,,,,,151180.0
,,,,,,,,,,,,96323.0
,,,,,,,,,,,,87777.0
,,,,,,,,,,,,73265.0
,,,,,,,,,,,,102617.0
,,,,,,,,,,,,158769.0
,,,,,,,,,,,,137689.0
,,,,,,,,,,,,81807.0
,,,,,,,,,,,,193816.0
,,,,,,,,,,,,105434.0
,,,,,,,,,,,,120354.0
,,,,,,,,,,,,106629.0
,,,,,,,,,,,,145174.0
,,,,,,,,,,,,88490.0
,,,,,,,,,,,,108323.0
,,,,,,,,,,,,110374.0
,,,,,,,,,,,,84611.0
,,,,,,,,,,,,108378.0
,,,,,,,,,,,,111992.0
,,,,,,,,,,,,146716.0
,,,,,,,,,,,,169102.0
,,,,,,,,,,,,130164.0
,,,,,,,,,,,,121747.0
,,,,,,,,,,,,78281.0
,,,,,,,,,,,,108522.0
,,,,,,,,,,,,118613.0
,,,,,,,,,,,,176372.0
,,,,,,,,,,,,151580.0
,,,,,,,,,,,,88027.0
,,,,,,,,,,,,137932.0
,,,,,,,,,,,,118879.0
,,,,,,,,,,,,167945.0
,,,,,,,,,,,,107585.0
,,,,,,,,,,,,121399.0
,,,,,,,,,,,,106515.0
,,,,,,,,,,,,77933.0
,,,,,,,,,,,,119068.0
,,,,,,,,,,,,127455.0
,,,,,,,,,,,,154854.0
,,,,,,,,,,,,126906.0
,,,,,,,,,,,,97006.0
,,,,,,,,,,,,77317.0
,,,,,,,,,,,,68790.0
,,,,,,,,,,,,109145.0
,,,,,,,,,,,,56622.0
,,,,,,,,,,,,70905.0
,,,,,,,,,,,,46297.0
,,,,,,,,,,,,81394.0
,,,,,,,,,,,,126986.0
,,,,,,,,,,,,109782.0
,,,,,,,,,,,,133616.0
,,,,,,,,,,,,145227.0
,,,,,,,,,,,,107270.0
,,,,,,,,,,,,88157.0
,,,,,,,,,,,,117804.0
,,,,,,,,,,,,154585.0
,,,,,,,,,,,,147472.0
,,,,,,,,,,,,137925.0
,,,,,,,,,,,,77393.0
,,,,,,,,,,,,123525.0
,,,,,,,,,,,,66628.0
,,,,,,,,,,,,102018.0
,,,,,,,,,,,,139780.0
,,,,,,,,,,,,119439.0
,,,,,,,,,,,,118408.0
,,,,,,,,,,,,120863.0
,,,,,,,,,,,,92430.0
,,,,,,,,,,,,109053.0
,,,,,,,,,,,,117813.0
,,,,,,,,,,,,112853.0
,,,,,,,,,,,,92849.0
,,,,,,,,,,,,81743.0
,,,,,,,,,,,,118742.0
,,,,,,,,,,,,125535.0
,,,,,,,,,,,,137338.0
,,,,,,,,,,,,126847.0
,,,,,,,,,,,,102180.0
,,,,,,,,,,,,75297.0
,,,,,,,,,,,,96614.0
,,,,,,,,,,,,98612.0
,,,,,,,,,,,,126368.0
,,,,,,,,,,,,159246.0
,,,,,,,,,,,,75705.0
,,,,,,,,,,,,60965.0
,,,,,,,,,,,,94249.0
,,,,,,,,,,,,107471.0
,,,,,,,,,,,,133328.0
,,,,,,,,,,,,95682.0
,,,,,,,,,,,,147745.0
,,,,,,,,,,,,100511.0
,,,,,,,,,,,,110929.0
,,,,,,,,,,,,114476.0
,,,,,,,,,,,,96681.0
,,,,,,,,,,,,157453.0
,,,,,,,,,,,,107158.0
,,,,,,,,,,,,145933.0
,,,,,,,,,,,,91359.0
,,,,,,,,,,,,106828.0
,,,,,,,,,,,,131242.0
,,,,,,,,,,,,128495.0
,,,,,,,,,,,,116473.0
,,,,,,,,,,,,105726.0
,,,,,,,,,,,,156431.0
,,,,,,,,,,,,187647.0
,,,,,,,,,,,,117372.0
,,,,,,,,,,,,71167.0
,,,,,,,,,,,,92058.0
